Date;Hour;Station;Ridership
2025-08-18;15;Rajarajeshwari Nagar;363
2025-08-18;16;Rajarajeshwari Nagar;436
2025-08-18;17;Rajarajeshwari Nagar;781
2025-08-18;18;Rajarajeshwari Nagar;928
2025-08-18;19;Rajarajeshwari Nagar;1089
2025-08-18;20;Rajarajeshwari Nagar;638
2025-08-18;21;Rajarajeshwari Nagar;362
2025-08-18;22;Rajarajeshwari Nagar;168
2025-08-18;23;Rajarajeshwari Nagar;65
2025-08-18;0;Rashtreeya Vidyalaya Road;35
2025-08-18;1;Rashtreeya Vidyalaya Road;0
2025-08-18;2;Rashtreeya Vidyalaya Road;0
2025-08-18;3;Rashtreeya Vidyalaya Road;0
2025-08-18;4;Rashtreeya Vidyalaya Road;18
2025-08-18;5;Rashtreeya Vidyalaya Road;72
2025-08-18;6;Rashtreeya Vidyalaya Road;122
2025-08-18;7;Rashtreeya Vidyalaya Road;517
2025-08-18;8;Rashtreeya Vidyalaya Road;960
2025-08-18;9;Rashtreeya Vidyalaya Road;1593
2025-08-18;10;Rashtreeya Vidyalaya Road;1089
2025-08-18;11;Rashtreeya Vidyalaya Road;610
2025-08-18;12;Rashtreeya Vidyalaya Road;506
2025-08-18;13;Rashtreeya Vidyalaya Road;440
2025-08-18;14;Rashtreeya Vidyalaya Road;420
2025-08-18;15;Rashtreeya Vidyalaya Road;396
2025-08-18;16;Rashtreeya Vidyalaya Road;480
2025-08-18;17;Rashtreeya Vidyalaya Road;755
2025-08-18;18;Rashtreeya Vidyalaya Road;810
2025-08-18;19;Rashtreeya Vidyalaya Road;883
2025-08-18;20;Rashtreeya Vidyalaya Road;503
2025-08-18;21;Rashtreeya Vidyalaya Road;308
2025-08-18;22;Rashtreeya Vidyalaya Road;172
2025-08-18;23;Rashtreeya Vidyalaya Road;61
2025-08-18;0;Sandal Soap Factory;15
2025-08-18;1;Sandal Soap Factory;0
2025-08-18;2;Sandal Soap Factory;0
2025-08-18;3;Sandal Soap Factory;0
2025-08-18;4;Sandal Soap Factory;0
2025-08-18;5;Sandal Soap Factory;30
2025-08-18;6;Sandal Soap Factory;86
2025-08-18;7;Sandal Soap Factory;304
2025-08-18;8;Sandal Soap Factory;761
2025-08-18;9;Sandal Soap Factory;1537
2025-08-18;10;Sandal Soap Factory;1366
2025-08-18;11;Sandal Soap Factory;674
2025-08-18;12;Sandal Soap Factory;663
2025-08-18;13;Sandal Soap Factory;542
2025-08-18;14;Sandal Soap Factory;450
2025-08-18;15;Sandal Soap Factory;487
2025-08-18;16;Sandal Soap Factory;538
2025-08-18;17;Sandal Soap Factory;645
2025-08-18;18;Sandal Soap Factory;848
2025-08-18;19;Sandal Soap Factory;862
2025-08-18;20;Sandal Soap Factory;517
2025-08-18;21;Sandal Soap Factory;271
2025-08-18;22;Sandal Soap Factory;101
2025-08-18;23;Sandal Soap Factory;51
2025-08-18;0;Seetharampalya;20
2025-08-18;1;Seetharampalya;0
2025-08-18;2;Seetharampalya;0
2025-08-18;3;Seetharampalya;0
2025-08-18;4;Seetharampalya;9
2025-08-18;5;Seetharampalya;103
2025-08-18;6;Seetharampalya;243
2025-08-18;7;Seetharampalya;443
2025-08-18;8;Seetharampalya;1118
2025-08-18;9;Seetharampalya;1870
2025-08-18;10;Seetharampalya;1804
2025-08-18;11;Seetharampalya;943
2025-08-18;12;Seetharampalya;516
2025-08-18;13;Seetharampalya;469
2025-08-18;14;Seetharampalya;266
2025-08-18;15;Seetharampalya;262
2025-08-18;16;Seetharampalya;320
2025-08-18;17;Seetharampalya;412
2025-08-18;18;Seetharampalya;566
2025-08-18;19;Seetharampalya;554
2025-08-18;20;Seetharampalya;359
2025-08-18;21;Seetharampalya;227
2025-08-18;22;Seetharampalya;147
2025-08-18;23;Seetharampalya;69
2025-08-18;0;Silk Institute;23
2025-08-18;1;Silk Institute;0
2025-08-18;2;Silk Institute;0
2025-08-18;3;Silk Institute;0
2025-08-18;4;Silk Institute;11
2025-08-18;5;Silk Institute;62
2025-08-18;6;Silk Institute;101
2025-08-18;7;Silk Institute;361
2025-08-18;8;Silk Institute;641
2025-08-18;9;Silk Institute;555
2025-08-18;10;Silk Institute;287
2025-08-18;11;Silk Institute;298
2025-08-18;12;Silk Institute;281
2025-08-18;13;Silk Institute;317
2025-08-18;14;Silk Institute;337
2025-08-18;15;Silk Institute;325
2025-08-18;16;Silk Institute;387
2025-08-18;17;Silk Institute;482
2025-08-18;18;Silk Institute;638
2025-08-18;19;Silk Institute;753
2025-08-18;20;Silk Institute;462
2025-08-18;21;Silk Institute;311
2025-08-18;22;Silk Institute;129
2025-08-18;23;Silk Institute;77
2025-08-18;0;Singasandra;21
2025-08-18;1;Singasandra;0
2025-08-18;2;Singasandra;0
2025-08-18;3;Singasandra;0
2025-08-18;4;Singasandra;0
2025-08-18;5;Singasandra;2
2025-08-18;6;Singasandra;17
2025-08-18;7;Singasandra;24
2025-08-18;8;Singasandra;54
2025-08-18;9;Singasandra;85
2025-08-18;10;Singasandra;69
2025-08-18;11;Singasandra;48
2025-08-18;12;Singasandra;80
2025-08-18;13;Singasandra;63
2025-08-18;14;Singasandra;84
2025-08-18;15;Singasandra;52
2025-08-18;16;Singasandra;86
2025-08-18;17;Singasandra;153
2025-08-18;18;Singasandra;125
2025-08-18;19;Singasandra;161
2025-08-18;20;Singasandra;94
2025-08-18;21;Singasandra;61
2025-08-18;22;Singasandra;53
2025-08-18;23;Singasandra;21
2025-08-18;0;Singayyanapalya;22
2025-08-18;1;Singayyanapalya;0
2025-08-18;2;Singayyanapalya;0
2025-08-18;3;Singayyanapalya;0
2025-08-18;4;Singayyanapalya;3
2025-08-18;5;Singayyanapalya;82
2025-08-18;6;Singayyanapalya;136
2025-08-18;7;Singayyanapalya;213
2025-08-18;8;Singayyanapalya;549
2025-08-18;9;Singayyanapalya;1003
2025-08-18;10;Singayyanapalya;810
2025-08-18;11;Singayyanapalya;589
2025-08-18;12;Singayyanapalya;382
2025-08-18;13;Singayyanapalya;335
2025-08-18;14;Singayyanapalya;300
2025-08-18;15;Singayyanapalya;303
2025-08-18;16;Singayyanapalya;481
2025-08-18;17;Singayyanapalya;545
2025-08-18;18;Singayyanapalya;833
2025-08-18;19;Singayyanapalya;812
2025-08-18;20;Singayyanapalya;503
2025-08-18;21;Singayyanapalya;374
2025-08-18;22;Singayyanapalya;204
2025-08-18;23;Singayyanapalya;74
2025-08-18;0;Sir M. Visvesvaraya Stn., Central College;0
2025-08-18;1;Sir M. Visvesvaraya Stn., Central College;0
2025-08-18;2;Sir M. Visvesvaraya Stn., Central College;0
2025-08-18;3;Sir M. Visvesvaraya Stn., Central College;0
2025-08-18;4;Sir M. Visvesvaraya Stn., Central College;7
2025-08-18;5;Sir M. Visvesvaraya Stn., Central College;21
2025-08-18;6;Sir M. Visvesvaraya Stn., Central College;36
2025-08-18;7;Sir M. Visvesvaraya Stn., Central College;99
2025-08-18;8;Sir M. Visvesvaraya Stn., Central College;701
2025-08-18;9;Sir M. Visvesvaraya Stn., Central College;2703
2025-08-18;10;Sir M. Visvesvaraya Stn., Central College;4511
2025-08-18;11;Sir M. Visvesvaraya Stn., Central College;2048
2025-08-18;12;Sir M. Visvesvaraya Stn., Central College;1256
2025-08-18;13;Sir M. Visvesvaraya Stn., Central College;1004
2025-08-18;14;Sir M. Visvesvaraya Stn., Central College;825
2025-08-18;15;Sir M. Visvesvaraya Stn., Central College;749
2025-08-18;16;Sir M. Visvesvaraya Stn., Central College;649
2025-08-18;17;Sir M. Visvesvaraya Stn., Central College;427
2025-08-18;18;Sir M. Visvesvaraya Stn., Central College;379
2025-08-18;19;Sir M. Visvesvaraya Stn., Central College;251
2025-08-18;20;Sir M. Visvesvaraya Stn., Central College;163
2025-08-18;21;Sir M. Visvesvaraya Stn., Central College;81
2025-08-18;22;Sir M. Visvesvaraya Stn., Central College;46
2025-08-18;23;Sir M. Visvesvaraya Stn., Central College;7
2025-08-18;0;South End Circle;0
2025-08-18;1;South End Circle;0
2025-08-18;2;South End Circle;0
2025-08-18;3;South End Circle;0
2025-08-18;4;South End Circle;10
2025-08-18;5;South End Circle;34
2025-08-18;6;South End Circle;117
2025-08-18;7;South End Circle;349
2025-08-18;8;South End Circle;1438
2025-08-18;9;South End Circle;2088
2025-08-18;10;South End Circle;1132
2025-08-18;11;South End Circle;605
2025-08-18;12;South End Circle;371
2025-08-18;13;South End Circle;512
2025-08-18;14;South End Circle;318
2025-08-18;15;South End Circle;276
2025-08-18;16;South End Circle;450
2025-08-18;17;South End Circle;444
2025-08-18;18;South End Circle;479
2025-08-18;19;South End Circle;477
2025-08-18;20;South End Circle;298
2025-08-18;21;South End Circle;182
2025-08-18;22;South End Circle;100
2025-08-18;23;South End Circle;46
2025-08-18;0;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-18;1;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-18;2;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-18;3;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-18;4;Sri Balagangadharanatha Swamiji Station, Hosahalli;14
2025-08-18;5;Sri Balagangadharanatha Swamiji Station, Hosahalli;53
2025-08-18;6;Sri Balagangadharanatha Swamiji Station, Hosahalli;106
2025-08-18;7;Sri Balagangadharanatha Swamiji Station, Hosahalli;158
2025-08-18;8;Sri Balagangadharanatha Swamiji Station, Hosahalli;339
2025-08-18;9;Sri Balagangadharanatha Swamiji Station, Hosahalli;511
2025-08-18;10;Sri Balagangadharanatha Swamiji Station, Hosahalli;336
2025-08-18;11;Sri Balagangadharanatha Swamiji Station, Hosahalli;349
2025-08-18;12;Sri Balagangadharanatha Swamiji Station, Hosahalli;351
2025-08-18;13;Sri Balagangadharanatha Swamiji Station, Hosahalli;408
2025-08-18;14;Sri Balagangadharanatha Swamiji Station, Hosahalli;466
2025-08-18;15;Sri Balagangadharanatha Swamiji Station, Hosahalli;479
2025-08-18;16;Sri Balagangadharanatha Swamiji Station, Hosahalli;753
2025-08-18;17;Sri Balagangadharanatha Swamiji Station, Hosahalli;1046
2025-08-18;18;Sri Balagangadharanatha Swamiji Station, Hosahalli;1499
2025-08-18;19;Sri Balagangadharanatha Swamiji Station, Hosahalli;1635
2025-08-18;20;Sri Balagangadharanatha Swamiji Station, Hosahalli;915
2025-08-18;21;Sri Balagangadharanatha Swamiji Station, Hosahalli;459
2025-08-18;22;Sri Balagangadharanatha Swamiji Station, Hosahalli;246
2025-08-18;23;Sri Balagangadharanatha Swamiji Station, Hosahalli;76
2025-08-18;0;Sri Sathya Sai Hospital;1
2025-08-18;1;Sri Sathya Sai Hospital;0
2025-08-18;2;Sri Sathya Sai Hospital;0
2025-08-18;3;Sri Sathya Sai Hospital;0
2025-08-18;4;Sri Sathya Sai Hospital;0
2025-08-18;5;Sri Sathya Sai Hospital;20
2025-08-18;6;Sri Sathya Sai Hospital;168
2025-08-18;7;Sri Sathya Sai Hospital;466
2025-08-18;8;Sri Sathya Sai Hospital;1257
2025-08-18;9;Sri Sathya Sai Hospital;2201
2025-08-18;10;Sri Sathya Sai Hospital;2336
2025-08-18;11;Sri Sathya Sai Hospital;1540
2025-08-18;12;Sri Sathya Sai Hospital;701
2025-08-18;13;Sri Sathya Sai Hospital;567
2025-08-18;14;Sri Sathya Sai Hospital;404
2025-08-18;15;Sri Sathya Sai Hospital;222
2025-08-18;16;Sri Sathya Sai Hospital;195
2025-08-18;17;Sri Sathya Sai Hospital;197
2025-08-18;18;Sri Sathya Sai Hospital;153
2025-08-18;19;Sri Sathya Sai Hospital;163
2025-08-18;20;Sri Sathya Sai Hospital;99
2025-08-18;21;Sri Sathya Sai Hospital;66
2025-08-18;22;Sri Sathya Sai Hospital;41
2025-08-18;23;Sri Sathya Sai Hospital;14
2025-08-18;0;Srirampura;0
2025-08-18;1;Srirampura;0
2025-08-18;2;Srirampura;0
2025-08-18;3;Srirampura;0
2025-08-18;4;Srirampura;12
2025-08-18;5;Srirampura;36
2025-08-18;6;Srirampura;60
2025-08-18;7;Srirampura;154
2025-08-18;8;Srirampura;238
2025-08-18;9;Srirampura;382
2025-08-18;10;Srirampura;323
2025-08-18;11;Srirampura;261
2025-08-18;12;Srirampura;251
2025-08-18;13;Srirampura;279
2025-08-18;14;Srirampura;311
2025-08-18;15;Srirampura;318
2025-08-18;16;Srirampura;414
2025-08-18;17;Srirampura;671
2025-08-18;18;Srirampura;850
2025-08-18;19;Srirampura;956
2025-08-18;20;Srirampura;584
2025-08-18;21;Srirampura;313
2025-08-18;22;Srirampura;208
2025-08-18;23;Srirampura;41
2025-08-18;0;Swami Vivekananda Road;4
2025-08-18;1;Swami Vivekananda Road;0
2025-08-18;2;Swami Vivekananda Road;0
2025-08-18;3;Swami Vivekananda Road;0
2025-08-18;4;Swami Vivekananda Road;2
2025-08-18;5;Swami Vivekananda Road;67
2025-08-18;6;Swami Vivekananda Road;243
2025-08-18;7;Swami Vivekananda Road;375
2025-08-18;8;Swami Vivekananda Road;1296
2025-08-18;9;Swami Vivekananda Road;1803
2025-08-18;10;Swami Vivekananda Road;1317
2025-08-18;11;Swami Vivekananda Road;644
2025-08-18;12;Swami Vivekananda Road;361
2025-08-18;13;Swami Vivekananda Road;382
2025-08-18;14;Swami Vivekananda Road;385
2025-08-18;15;Swami Vivekananda Road;378
2025-08-18;16;Swami Vivekananda Road;519
2025-08-18;17;Swami Vivekananda Road;625
2025-08-18;18;Swami Vivekananda Road;759
2025-08-18;19;Swami Vivekananda Road;677
2025-08-18;20;Swami Vivekananda Road;418
2025-08-18;21;Swami Vivekananda Road;245
2025-08-18;22;Swami Vivekananda Road;185
2025-08-18;23;Swami Vivekananda Road;57
2025-08-18;0;Thalaghattapura;12
2025-08-18;1;Thalaghattapura;0
2025-08-18;2;Thalaghattapura;0
2025-08-18;3;Thalaghattapura;0
2025-08-18;4;Thalaghattapura;2
2025-08-18;5;Thalaghattapura;23
2025-08-18;6;Thalaghattapura;35
2025-08-18;7;Thalaghattapura;67
2025-08-18;8;Thalaghattapura;250
2025-08-18;9;Thalaghattapura;164
2025-08-18;10;Thalaghattapura;94
2025-08-18;11;Thalaghattapura;104
2025-08-18;12;Thalaghattapura;97
2025-08-18;13;Thalaghattapura;93
2025-08-18;14;Thalaghattapura;153
2025-08-18;15;Thalaghattapura;139
2025-08-18;16;Thalaghattapura;265
2025-08-18;17;Thalaghattapura;296
2025-08-18;18;Thalaghattapura;372
2025-08-18;19;Thalaghattapura;428
2025-08-18;20;Thalaghattapura;307
2025-08-18;21;Thalaghattapura;159
2025-08-18;22;Thalaghattapura;121
2025-08-18;23;Thalaghattapura;40
2025-08-18;0;Trinity;5
2025-08-18;1;Trinity;0
2025-08-18;2;Trinity;0
2025-08-18;3;Trinity;0
2025-08-18;4;Trinity;5
2025-08-18;5;Trinity;41
2025-08-18;6;Trinity;120
2025-08-18;7;Trinity;389
2025-08-18;8;Trinity;1424
2025-08-18;9;Trinity;4411
2025-08-18;10;Trinity;3404
2025-08-18;11;Trinity;1118
2025-08-18;12;Trinity;599
2025-08-18;13;Trinity;511
2025-08-18;14;Trinity;385
2025-08-18;15;Trinity;340
2025-08-18;16;Trinity;355
2025-08-18;17;Trinity;413
2025-08-18;18;Trinity;480
2025-08-18;19;Trinity;365
2025-08-18;20;Trinity;230
2025-08-18;21;Trinity;160
2025-08-18;22;Trinity;77
2025-08-18;23;Trinity;28
2025-08-18;0;Vajarahalli;30
2025-08-18;1;Vajarahalli;0
2025-08-18;2;Vajarahalli;0
2025-08-18;3;Vajarahalli;0
2025-08-18;4;Vajarahalli;8
2025-08-18;5;Vajarahalli;72
2025-08-18;6;Vajarahalli;95
2025-08-18;7;Vajarahalli;132
2025-08-18;8;Vajarahalli;553
2025-08-18;9;Vajarahalli;351
2025-08-18;10;Vajarahalli;243
2025-08-18;11;Vajarahalli;216
2025-08-18;12;Vajarahalli;219
2025-08-18;13;Vajarahalli;194
2025-08-18;14;Vajarahalli;252
2025-08-18;15;Vajarahalli;278
2025-08-18;16;Vajarahalli;425
2025-08-18;17;Vajarahalli;532
2025-08-18;18;Vajarahalli;650
2025-08-18;19;Vajarahalli;796
2025-08-18;20;Vajarahalli;594
2025-08-18;21;Vajarahalli;245
2025-08-18;22;Vajarahalli;171
2025-08-18;23;Vajarahalli;52
2025-08-18;0;Vijayanagar;0
2025-08-18;1;Vijayanagar;0
2025-08-18;2;Vijayanagar;0
2025-08-18;3;Vijayanagar;0
2025-08-18;4;Vijayanagar;25
2025-08-18;5;Vijayanagar;109
2025-08-18;6;Vijayanagar;158
2025-08-18;7;Vijayanagar;274
2025-08-18;8;Vijayanagar;406
2025-08-18;9;Vijayanagar;608
2025-08-18;10;Vijayanagar;442
2025-08-18;11;Vijayanagar;488
2025-08-18;12;Vijayanagar;482
2025-08-18;13;Vijayanagar;602
2025-08-18;14;Vijayanagar;709
2025-08-18;15;Vijayanagar;632
2025-08-18;16;Vijayanagar;925
2025-08-18;17;Vijayanagar;1522
2025-08-18;18;Vijayanagar;2322
2025-08-18;19;Vijayanagar;2309
2025-08-18;20;Vijayanagar;1523
2025-08-18;21;Vijayanagar;767
2025-08-18;22;Vijayanagar;394
2025-08-18;23;Vijayanagar;117
2025-08-18;0;Whitefield (Kadugodi);46
2025-08-18;1;Whitefield (Kadugodi);0
2025-08-18;2;Whitefield (Kadugodi);0
2025-08-18;3;Whitefield (Kadugodi);0
2025-08-18;4;Whitefield (Kadugodi);0
2025-08-18;5;Whitefield (Kadugodi);33
2025-08-18;6;Whitefield (Kadugodi);116
2025-08-18;7;Whitefield (Kadugodi);175
2025-08-18;8;Whitefield (Kadugodi);243
2025-08-18;9;Whitefield (Kadugodi);311
2025-08-18;10;Whitefield (Kadugodi);258
2025-08-18;11;Whitefield (Kadugodi);268
2025-08-18;12;Whitefield (Kadugodi);376
2025-08-18;13;Whitefield (Kadugodi);379
2025-08-18;14;Whitefield (Kadugodi);447
2025-08-18;15;Whitefield (Kadugodi);576
2025-08-18;16;Whitefield (Kadugodi);802
2025-08-18;17;Whitefield (Kadugodi);1070
2025-08-18;18;Whitefield (Kadugodi);1369
2025-08-18;19;Whitefield (Kadugodi);1197
2025-08-18;20;Whitefield (Kadugodi);834
2025-08-18;21;Whitefield (Kadugodi);443
2025-08-18;22;Whitefield (Kadugodi);271
2025-08-18;23;Whitefield (Kadugodi);115
2025-08-18;0;Yelachenahalli;41
2025-08-18;1;Yelachenahalli;0
2025-08-18;2;Yelachenahalli;0
2025-08-18;3;Yelachenahalli;0
2025-08-18;4;Yelachenahalli;4
2025-08-18;5;Yelachenahalli;98
2025-08-18;6;Yelachenahalli;121
2025-08-18;7;Yelachenahalli;373
2025-08-18;8;Yelachenahalli;825
2025-08-18;9;Yelachenahalli;741
2025-08-18;10;Yelachenahalli;463
2025-08-18;11;Yelachenahalli;279
2025-08-18;12;Yelachenahalli;364
2025-08-18;13;Yelachenahalli;356
2025-08-18;14;Yelachenahalli;426
2025-08-18;15;Yelachenahalli;435
2025-08-18;16;Yelachenahalli;687
2025-08-18;17;Yelachenahalli;964
2025-08-18;18;Yelachenahalli;1379
2025-08-18;19;Yelachenahalli;1498
2025-08-18;20;Yelachenahalli;950
2025-08-18;21;Yelachenahalli;544
2025-08-18;22;Yelachenahalli;218
2025-08-18;23;Yelachenahalli;124
2025-08-18;0;Yeshwantpur;16
2025-08-18;1;Yeshwantpur;0
2025-08-18;2;Yeshwantpur;0
2025-08-18;3;Yeshwantpur;0
2025-08-18;4;Yeshwantpur;3
2025-08-18;5;Yeshwantpur;116
2025-08-18;6;Yeshwantpur;238
2025-08-18;7;Yeshwantpur;270
2025-08-18;8;Yeshwantpur;792
2025-08-18;9;Yeshwantpur;680
2025-08-18;10;Yeshwantpur;589
2025-08-18;11;Yeshwantpur;417
2025-08-18;12;Yeshwantpur;506
2025-08-18;13;Yeshwantpur;635
2025-08-18;14;Yeshwantpur;790
2025-08-18;15;Yeshwantpur;977
2025-08-18;16;Yeshwantpur;685
2025-08-18;17;Yeshwantpur;1100
2025-08-18;18;Yeshwantpur;1329
2025-08-18;19;Yeshwantpur;1406
2025-08-18;20;Yeshwantpur;1078
2025-08-18;21;Yeshwantpur;751
2025-08-18;22;Yeshwantpur;572
2025-08-18;23;Yeshwantpur;236
2025-09-01;0;Attiguppe;0
2025-09-01;1;Attiguppe;0
2025-09-01;2;Attiguppe;0
2025-09-01;3;Attiguppe;0
2025-09-01;4;Attiguppe;6
2025-09-01;5;Attiguppe;54
2025-09-01;6;Attiguppe;99
2025-09-01;7;Attiguppe;192
2025-09-01;8;Attiguppe;343
2025-09-01;9;Attiguppe;277
2025-09-01;10;Attiguppe;246
2025-09-01;11;Attiguppe;237
2025-09-01;12;Attiguppe;244
2025-09-01;13;Attiguppe;307
2025-09-01;14;Attiguppe;389
2025-09-01;15;Attiguppe;501
2025-09-01;16;Attiguppe;723
2025-09-01;17;Attiguppe;1107
2025-09-01;18;Attiguppe;1328
2025-09-01;19;Attiguppe;1471
2025-09-01;20;Attiguppe;962
2025-09-01;21;Attiguppe;537
2025-09-01;22;Attiguppe;237
2025-09-01;23;Attiguppe;114
2025-09-01;0;BTM Layout;9
2025-09-01;1;BTM Layout;0
2025-09-01;2;BTM Layout;0
2025-09-01;3;BTM Layout;0
2025-09-01;4;BTM Layout;0
2025-09-01;5;BTM Layout;0
2025-09-01;6;BTM Layout;42
2025-09-01;7;BTM Layout;123
2025-09-01;8;BTM Layout;212
2025-09-01;9;BTM Layout;258
2025-09-01;10;BTM Layout;155
2025-09-01;11;BTM Layout;214
2025-09-01;12;BTM Layout;111
2025-09-01;13;BTM Layout;199
2025-09-01;14;BTM Layout;194
2025-09-01;15;BTM Layout;134
2025-09-01;16;BTM Layout;275
2025-09-01;17;BTM Layout;293
2025-09-01;18;BTM Layout;549
2025-09-01;19;BTM Layout;683
2025-09-01;20;BTM Layout;469
2025-09-01;21;BTM Layout;402
2025-09-01;22;BTM Layout;152
2025-09-01;23;BTM Layout;40
2025-09-01;0;Baiyappanahalli;2
2025-09-01;1;Baiyappanahalli;0
2025-09-01;2;Baiyappanahalli;0
2025-09-01;3;Baiyappanahalli;0
2025-09-01;4;Baiyappanahalli;5
2025-09-01;5;Baiyappanahalli;115
2025-09-01;6;Baiyappanahalli;201
2025-09-01;7;Baiyappanahalli;345
2025-09-01;8;Baiyappanahalli;782
2025-09-01;9;Baiyappanahalli;1083
2025-09-01;10;Baiyappanahalli;751
2025-09-01;11;Baiyappanahalli;438
2025-09-01;12;Baiyappanahalli;436
2025-09-01;13;Baiyappanahalli;390
2025-09-01;14;Baiyappanahalli;578
2025-09-01;15;Baiyappanahalli;565
2025-09-01;16;Baiyappanahalli;877
2025-09-01;17;Baiyappanahalli;1350
2025-09-01;18;Baiyappanahalli;2014
2025-09-01;19;Baiyappanahalli;1919
2025-09-01;20;Baiyappanahalli;1238
2025-09-01;21;Baiyappanahalli;594
2025-09-01;22;Baiyappanahalli;283
2025-09-01;23;Baiyappanahalli;96
2025-09-01;0;Banashankari;0
2025-09-01;1;Banashankari;0
2025-09-01;2;Banashankari;0
2025-09-01;3;Banashankari;0
2025-09-01;4;Banashankari;9
2025-09-01;5;Banashankari;294
2025-09-01;6;Banashankari;296
2025-09-01;7;Banashankari;768
2025-09-01;8;Banashankari;1189
2025-09-01;9;Banashankari;1151
2025-09-01;10;Banashankari;824
2025-09-01;11;Banashankari;643
2025-09-01;12;Banashankari;517
2025-09-01;13;Banashankari;499
2025-09-01;14;Banashankari;431
2025-09-01;15;Banashankari;587
2025-09-01;16;Banashankari;758
2025-09-01;17;Banashankari;919
2025-09-01;18;Banashankari;971
2025-09-01;19;Banashankari;1277
2025-09-01;20;Banashankari;869
2025-09-01;21;Banashankari;485
2025-09-01;22;Banashankari;266
2025-09-01;23;Banashankari;84
2025-09-01;0;Benniganahalli;12
2025-09-01;1;Benniganahalli;0
2025-09-01;2;Benniganahalli;0
2025-09-01;3;Benniganahalli;0
2025-09-01;4;Benniganahalli;14
2025-09-01;5;Benniganahalli;201
2025-09-01;6;Benniganahalli;452
2025-09-01;7;Benniganahalli;854
2025-09-01;8;Benniganahalli;1576
2025-09-01;9;Benniganahalli;1810
2025-09-01;10;Benniganahalli;1429
2025-09-01;11;Benniganahalli;951
2025-09-01;12;Benniganahalli;960
2025-09-01;13;Benniganahalli;831
2025-09-01;14;Benniganahalli;972
2025-09-01;15;Benniganahalli;1237
2025-09-01;16;Benniganahalli;1760
2025-09-01;17;Benniganahalli;2443
2025-09-01;18;Benniganahalli;2861
2025-09-01;19;Benniganahalli;3369
2025-09-01;20;Benniganahalli;2153
2025-09-01;21;Benniganahalli;1185
2025-09-01;22;Benniganahalli;516
2025-09-01;23;Benniganahalli;162
2025-09-01;0;Beratena Agrahara;0
2025-09-01;1;Beratena Agrahara;0
2025-09-01;2;Beratena Agrahara;0
2025-09-01;3;Beratena Agrahara;0
2025-09-01;4;Beratena Agrahara;0
2025-09-01;5;Beratena Agrahara;0
2025-09-01;6;Beratena Agrahara;3
2025-09-01;7;Beratena Agrahara;17
2025-09-01;8;Beratena Agrahara;39
2025-09-01;9;Beratena Agrahara;66
2025-09-01;10;Beratena Agrahara;66
2025-09-01;11;Beratena Agrahara;52
2025-09-01;12;Beratena Agrahara;25
2025-09-01;13;Beratena Agrahara;28
2025-09-01;14;Beratena Agrahara;24
2025-09-01;15;Beratena Agrahara;21
2025-09-01;16;Beratena Agrahara;19
2025-09-01;17;Beratena Agrahara;65
2025-09-01;18;Beratena Agrahara;51
2025-09-01;19;Beratena Agrahara;35
2025-09-01;20;Beratena Agrahara;70
2025-09-01;21;Beratena Agrahara;23
2025-09-01;22;Beratena Agrahara;17
2025-09-01;23;Beratena Agrahara;8
2025-09-01;0;Biocon Hebbagodi;5
2025-09-01;1;Biocon Hebbagodi;0
2025-09-01;2;Biocon Hebbagodi;0
2025-09-01;3;Biocon Hebbagodi;0
2025-09-01;4;Biocon Hebbagodi;0
2025-09-01;5;Biocon Hebbagodi;0
2025-09-01;6;Biocon Hebbagodi;0
2025-09-01;7;Biocon Hebbagodi;54
2025-09-01;8;Biocon Hebbagodi;140
2025-09-01;9;Biocon Hebbagodi;88
2025-09-01;10;Biocon Hebbagodi;82
2025-09-01;11;Biocon Hebbagodi;43
2025-09-01;12;Biocon Hebbagodi;43
2025-09-01;13;Biocon Hebbagodi;64
2025-09-01;14;Biocon Hebbagodi;45
2025-09-01;15;Biocon Hebbagodi;58
2025-09-01;16;Biocon Hebbagodi;62
2025-09-01;17;Biocon Hebbagodi;60
2025-09-01;18;Biocon Hebbagodi;118
2025-09-01;19;Biocon Hebbagodi;142
2025-09-01;20;Biocon Hebbagodi;135
2025-09-01;21;Biocon Hebbagodi;75
2025-09-01;22;Biocon Hebbagodi;52
2025-09-01;23;Biocon Hebbagodi;25
2025-09-01;0;Bommanahalli;10
2025-09-01;1;Bommanahalli;0
2025-09-01;2;Bommanahalli;0
2025-09-01;3;Bommanahalli;0
2025-09-01;4;Bommanahalli;0
2025-09-01;5;Bommanahalli;0
2025-09-01;6;Bommanahalli;23
2025-09-01;7;Bommanahalli;79
2025-09-01;8;Bommanahalli;168
2025-09-01;9;Bommanahalli;359
2025-09-01;10;Bommanahalli;265
2025-09-01;11;Bommanahalli;245
2025-09-01;12;Bommanahalli;120
2025-09-01;13;Bommanahalli;169
2025-09-01;14;Bommanahalli;162
2025-09-01;15;Bommanahalli;138
2025-09-01;16;Bommanahalli;262
2025-09-01;17;Bommanahalli;277
2025-09-01;18;Bommanahalli;348
2025-09-01;19;Bommanahalli;615
2025-09-01;20;Bommanahalli;346
2025-09-01;21;Bommanahalli;329
2025-09-01;22;Bommanahalli;111
