Date,Hour,Station,Boarding_Count,Exit_Count,DateTime,Boarding_Capped,DayOfWeek,DayOfMonth,WeekOfYear,Is_Weekend,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Is_Morning_Peak,Is_Evening_Peak,Is_Peak_Hour,Lag_1h,Lag_2h,Lag_24h,Rolling_3h,Rolling_3h_Std,Station_AvgTraffic
2025-09-28,21,Jayadeva Hospital,108,149,2025-09-28 21:00:00,108,6,28,39,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,204.0,247.0,173.0,251.0,49.12229636325854,156.79340277777777
2025-09-28,22,Jayadeva Hospital,84,109,2025-09-28 22:00:00,84,6,28,39,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,108.0,204.0,95.0,186.33333333333334,71.16412954103407,156.79340277777777
2025-09-28,23,Jayadeva Hospital,9,60,2025-09-28 23:00:00,9,6,28,39,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,0,84.0,108.0,13.0,132.0,63.49803146554777,156.79340277777777
2025-09-29,0,Jayadeva Hospital,0,5,2025-09-29 00:00:00,0,0,29,40,0,0.0,1.0,0.0,1.0,0,0,0,9.0,84.0,0.0,67.0,51.643005334697875,156.79340277777777
2025-09-29,1,Jayadeva Hospital,0,0,2025-09-29 01:00:00,0,0,29,40,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0.0,9.0,0.0,31.0,46.11941023039648,156.79340277777777
2025-09-29,2,Jayadeva Hospital,0,0,2025-09-29 02:00:00,0,0,29,40,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0.0,0.0,0.0,3.0,5.196152422665583,156.79340277777777
2025-09-29,3,Jayadeva Hospital,0,0,2025-09-29 03:00:00,0,0,29,40,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,156.79340277777777
2025-09-29,4,Jayadeva Hospital,0,0,2025-09-29 04:00:00,0,0,29,40,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,156.79340277777777
2025-09-29,5,Jayadeva Hospital,3,0,2025-09-29 05:00:00,3,0,29,40,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,156.79340277777777
2025-09-29,6,Jayadeva Hospital,56,31,2025-09-29 06:00:00,56,0,29,40,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,3.0,0.0,5.0,1.0,1.7320508074451881,156.79340277777777
2025-09-29,7,Jayadeva Hospital,138,136,2025-09-29 07:00:00,138,0,29,40,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,1,56.0,3.0,63.0,19.666666666666668,31.501322723544835,156.79340277777777
2025-09-29,8,Jayadeva Hospital,258,391,2025-09-29 08:00:00,258,0,29,40,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,1,138.0,56.0,99.0,65.66666666666667,68.0171546988917,156.79340277777777
2025-09-29,9,Jayadeva Hospital,290,737,2025-09-29 09:00:00,290,0,29,40,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,1,258.0,138.0,125.0,150.66666666666666,101.59396307523912,156.79340277777777
2025-09-29,10,Jayadeva Hospital,202,548,2025-09-29 10:00:00,202,0,29,40,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,290.0,258.0,178.0,228.66666666666666,80.1332224070212,156.79340277777777
2025-09-29,11,Jayadeva Hospital,198,272,2025-09-29 11:00:00,198,0,29,40,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,202.0,290.0,226.0,250.0,44.54211490263805,156.79340277777777
2025-09-29,12,Jayadeva Hospital,224,246,2025-09-29 12:00:00,224,0,29,40,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,198.0,202.0,213.0,230.0,51.999999999998,156.79340277777777
2025-09-29,13,Jayadeva Hospital,293,274,2025-09-29 13:00:00,293,0,29,40,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,224.0,198.0,217.0,208.0,13.999999999991852,156.79340277777777
2025-09-29,14,Jayadeva Hospital,240,239,2025-09-29 14:00:00,240,0,29,40,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,293.0,224.0,234.0,238.33333333333334,49.09514572066298,156.79340277777777
2025-09-29,15,Jayadeva Hospital,244,167,2025-09-29 15:00:00,244,0,29,40,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,240.0,293.0,312.0,252.33333333333334,36.11555528208233,156.79340277777777
2025-09-29,16,Jayadeva Hospital,491,219,2025-09-29 16:00:00,491,0,29,40,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,244.0,240.0,281.0,259.0,29.512709126744333,156.79340277777777
2025-09-29,17,Jayadeva Hospital,502,297,2025-09-29 17:00:00,502,0,29,40,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,1,491.0,244.0,311.0,325.0,143.7741284098077,156.79340277777777
2025-09-29,18,Jayadeva Hospital,777,288,2025-09-29 18:00:00,777,0,29,40,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,1,502.0,491.0,302.0,412.3333333333333,145.88465763517863,156.79340277777777
2025-09-29,19,Jayadeva Hospital,607,426,2025-09-29 19:00:00,607,0,29,40,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,1,1,777.0,502.0,247.0,590.0,162.04011848921897,156.79340277777777
2025-09-29,20,Jayadeva Hospital,267,259,2025-09-29 20:00:00,267,0,29,40,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,1,607.0,777.0,204.0,628.6666666666666,138.77439725444134,156.79340277777777
2025-09-29,21,Jayadeva Hospital,144,131,2025-09-29 21:00:00,144,0,29,40,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,267.0,607.0,108.0,550.3333333333334,259.6792893808311,156.79340277777777
2025-09-29,22,Jayadeva Hospital,74,88,2025-09-29 22:00:00,74,0,29,40,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,144.0,267.0,84.0,339.3333333333333,239.82563110170946,156.79340277777777
2025-09-29,23,Jayadeva Hospital,14,36,2025-09-29 23:00:00,14,0,29,40,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,74.0,144.0,9.0,161.66666666666666,97.7053393286829,156.79340277777777
2025-09-30,0,Jayadeva Hospital,0,7,2025-09-30 00:00:00,0,1,30,40,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,14.0,74.0,0.0,77.33333333333333,65.0640709864745,156.79340277777777
2025-09-30,1,Jayadeva Hospital,0,0,2025-09-30 01:00:00,0,1,30,40,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0.0,14.0,0.0,29.333333333333332,39.31072796747666,156.79340277777777
2025-09-30,2,Jayadeva Hospital,0,0,2025-09-30 02:00:00,0,1,30,40,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,0.0,4.666666666666667,8.082903768629825,156.79340277777777
2025-09-30,3,Jayadeva Hospital,0,0,2025-09-30 03:00:00,0,1,30,40,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,0.0,0.0,0.0,156.79340277777777
2025-09-30,4,Jayadeva Hospital,0,0,2025-09-30 04:00:00,0,1,30,40,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,0.0,0.0,0.0,156.79340277777777
2025-09-30,5,Jayadeva Hospital,9,0,2025-09-30 05:00:00,9,1,30,40,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0.0,0.0,3.0,0.0,0.0,156.79340277777777
2025-09-30,6,Jayadeva Hospital,41,20,2025-09-30 06:00:00,41,1,30,40,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,9.0,0.0,56.0,3.0,5.196152422667703,156.79340277777777
2025-09-30,7,Jayadeva Hospital,135,93,2025-09-30 07:00:00,135,1,30,40,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,41.0,9.0,138.0,16.666666666666668,21.54839514518287,156.79340277777777
2025-09-30,8,Jayadeva Hospital,287,387,2025-09-30 08:00:00,287,1,30,40,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,135.0,41.0,258.0,61.666666666666664,65.49300217071271,156.79340277777777
2025-09-30,9,Jayadeva Hospital,278,639,2025-09-30 09:00:00,278,1,30,40,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0,1,287.0,135.0,290.0,154.33333333333334,124.1343358355498,156.79340277777777
2025-09-30,10,Jayadeva Hospital,207,448,2025-09-30 10:00:00,207,1,30,40,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,1,278.0,287.0,202.0,233.33333333333334,85.27797683653814,156.79340277777777
2025-09-30,11,Jayadeva Hospital,200,257,2025-09-30 11:00:00,200,1,30,40,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,207.0,278.0,198.0,257.3333333333333,43.82160806420912,156.79340277777777
2025-09-30,12,Jayadeva Hospital,229,208,2025-09-30 12:00:00,229,1,30,40,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,200.0,207.0,224.0,228.33333333333334,43.15476026272341,156.79340277777777
2025-09-30,13,Jayadeva Hospital,303,219,2025-09-30 13:00:00,303,1,30,40,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,229.0,200.0,293.0,212.0,15.132745950414385,156.79340277777777
2025-09-30,14,Jayadeva Hospital,250,170,2025-09-30 14:00:00,250,1,30,40,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,303.0,229.0,240.0,244.0,53.11308689955624,156.79340277777777
2025-09-30,15,Jayadeva Hospital,279,156,2025-09-30 15:00:00,279,1,30,40,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,250.0,303.0,244.0,260.6666666666667,38.13572253587391,156.79340277777777
2025-09-30,16,Jayadeva Hospital,394,233,2025-09-30 16:00:00,394,1,30,40,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,279.0,250.0,491.0,277.3333333333333,26.539279065814444,156.79340277777777
2025-09-30,17,Jayadeva Hospital,571,230,2025-09-30 17:00:00,571,1,30,40,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,1,394.0,279.0,502.0,307.6666666666667,76.1599194677437,156.79340277777777
2025-09-30,18,Jayadeva Hospital,711,299,2025-09-30 18:00:00,711,1,30,40,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,1,571.0,394.0,777.0,414.6666666666667,147.09294114040043,156.79340277777777
2025-09-30,19,Jayadeva Hospital,610,383,2025-09-30 19:00:00,610,1,30,40,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,1,711.0,571.0,607.0,558.6666666666666,158.85947668720752,156.79340277777777
2025-09-30,20,Jayadeva Hospital,388,230,2025-09-30 20:00:00,388,1,30,40,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,1,610.0,711.0,267.0,630.6666666666666,72.25187425481427,156.79340277777777
2025-09-30,21,Jayadeva Hospital,210,111,2025-09-30 21:00:00,210,1,30,40,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,388.0,610.0,144.0,569.6666666666666,165.23417725559517,156.79340277777777
2025-09-30,22,Jayadeva Hospital,139,99,2025-09-30 22:00:00,139,1,30,40,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,210.0,388.0,74.0,402.6666666666667,200.40292745699426,156.79340277777777
2025-09-30,23,Jayadeva Hospital,27,34,2025-09-30 23:00:00,27,1,30,40,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,139.0,210.0,14.0,245.66666666666666,128.27444536357655,156.79340277777777
2025-08-02,0,Jayanagar,0,0,2025-08-02 00:00:00,0,5,2,31,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,23.0,319.0,0.0,333.3333333333333,317.7425582658597,557.5512152777778
2025-08-02,1,Jayanagar,0,0,2025-08-02 01:00:00,0,5,2,31,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,23.0,0.0,114.0,177.90727922150896,557.5512152777778
2025-08-02,2,Jayanagar,0,0,2025-08-02 02:00:00,0,5,2,31,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,0.0,7.666666666666667,13.279056191359897,557.5512152777778
2025-08-02,3,Jayanagar,0,0,2025-08-02 03:00:00,0,5,2,31,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,0.0,0.0,0.0,557.5512152777778
2025-08-02,4,Jayanagar,2,0,2025-08-02 04:00:00,2,5,2,31,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,9.0,0.0,0.0,557.5512152777778
2025-08-02,5,Jayanagar,35,20,2025-08-02 05:00:00,35,5,2,31,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,2.0,0.0,35.0,0.6666666666666666,1.1547005383623177,557.5512152777778
2025-08-02,6,Jayanagar,96,84,2025-08-02 06:00:00,96,5,2,31,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,35.0,2.0,104.0,12.333333333333334,19.65536398373974,557.5512152777778
2025-08-02,7,Jayanagar,245,281,2025-08-02 07:00:00,245,5,2,31,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,96.0,35.0,301.0,44.333333333333336,47.689970993210835,557.5512152777778
2025-08-02,8,Jayanagar,430,1147,2025-08-02 08:00:00,430,5,2,31,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,245.0,96.0,668.0,125.33333333333333,108.02931700854766,557.5512152777778
2025-08-02,9,Jayanagar,562,1413,2025-08-02 09:00:00,562,5,2,31,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,430.0,245.0,772.0,257.0,167.3230408521192,557.5512152777778
2025-08-02,10,Jayanagar,606,1214,2025-08-02 10:00:00,606,5,2,31,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,562.0,430.0,656.0,412.3333333333333,159.23672105809416,557.5512152777778
2025-08-02,11,Jayanagar,713,850,2025-08-02 11:00:00,713,5,2,31,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,606.0,562.0,504.0,532.6666666666666,91.59330397650962,557.5512152777778
2025-08-02,12,Jayanagar,871,1048,2025-08-02 12:00:00,871,5,2,31,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,713.0,606.0,635.0,627.0,77.65951326141544,557.5512152777778
2025-08-02,13,Jayanagar,1169,1073,2025-08-02 13:00:00,1169,5,2,31,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,871.0,713.0,684.0,730.0,133.3154154627287,557.5512152777778
2025-08-02,14,Jayanagar,1219,1166,2025-08-02 14:00:00,1219,5,2,31,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,1169.0,871.0,730.0,917.6666666666666,231.55416932833083,557.5512152777778
2025-08-02,15,Jayanagar,1136,1035,2025-08-02 15:00:00,1136,5,2,31,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,1219.0,1169.0,830.0,1086.3333333333333,188.1524204822604,557.5512152777778
2025-08-02,16,Jayanagar,1717,1126,2025-08-02 16:00:00,1717,5,2,31,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,1136.0,1219.0,1637.0,1174.6666666666667,41.78915329763616,557.5512152777778
2025-08-02,17,Jayanagar,1466,1091,2025-08-02 17:00:00,1466,5,2,31,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,1717.0,1136.0,1327.0,1357.3333333333333,314.2329284676152,557.5512152777778
2025-08-02,18,Jayanagar,1666,1148,2025-08-02 18:00:00,1666,5,2,31,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1466.0,1717.0,1657.0,1439.6666666666667,291.3937771012507,557.5512152777778
2025-08-02,19,Jayanagar,1405,1179,2025-08-02 19:00:00,1405,5,2,31,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,1666.0,1466.0,1420.0,1616.3333333333333,132.66624790553675,557.5512152777778
2025-08-02,20,Jayanagar,1204,813,2025-08-02 20:00:00,1204,5,2,31,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1405.0,1666.0,992.0,1512.3333333333333,136.52960606891577,557.5512152777778
2025-08-02,21,Jayanagar,795,607,2025-08-02 21:00:00,795,5,2,31,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,1204.0,1405.0,658.0,1425.0,231.64844053004109,557.5512152777778
2025-08-02,22,Jayanagar,388,293,2025-08-02 22:00:00,388,5,2,31,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,795.0,1204.0,319.0,1134.6666666666667,310.8541994783621,557.5512152777778
2025-08-02,23,Jayanagar,36,167,2025-08-02 23:00:00,36,5,2,31,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,388.0,795.0,23.0,795.6666666666666,408.00040849652765,557.5512152777778
2025-08-03,0,Jayanagar,0,0,2025-08-03 00:00:00,0,6,3,31,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,36.0,388.0,0.0,406.3333333333333,379.8319803983513,557.5512152777778
2025-08-03,1,Jayanagar,0,0,2025-08-03 01:00:00,0,6,3,31,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,36.0,0.0,141.33333333333334,214.37661564017083,557.5512152777778
2025-08-03,2,Jayanagar,0,0,2025-08-03 02:00:00,0,6,3,31,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,0.0,12.0,20.78460969083162,557.5512152777778
2025-08-03,3,Jayanagar,0,0,2025-08-03 03:00:00,0,6,3,31,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,0.0,0.0,0.0,557.5512152777778
2025-08-03,4,Jayanagar,0,0,2025-08-03 04:00:00,0,6,3,31,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,2.0,0.0,0.0,557.5512152777778
2025-08-03,5,Jayanagar,0,0,2025-08-03 05:00:00,0,6,3,31,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,35.0,0.0,0.0,557.5512152777778
2025-08-03,6,Jayanagar,31,0,2025-08-03 06:00:00,31,6,3,31,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,96.0,0.0,0.0,557.5512152777778
2025-08-03,7,Jayanagar,162,137,2025-08-03 07:00:00,162,6,3,31,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,31.0,0.0,245.0,10.333333333333334,17.89785834488432,557.5512152777778
2025-08-03,8,Jayanagar,195,335,2025-08-03 08:00:00,195,6,3,31,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,162.0,31.0,430.0,64.33333333333333,85.99030953156023,557.5512152777778
2025-08-03,9,Jayanagar,328,655,2025-08-03 09:00:00,328,6,3,31,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0,0,195.0,162.0,562.0,129.33333333333334,86.74291517659256,557.5512152777778
2025-08-03,10,Jayanagar,454,773,2025-08-03 10:00:00,454,6,3,31,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,328.0,195.0,606.0,228.33333333333334,87.87680771018893,557.5512152777778
2025-08-03,11,Jayanagar,589,929,2025-08-03 11:00:00,589,6,3,31,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,454.0,328.0,713.0,325.6666666666667,129.51576480619457,557.5512152777778
2025-08-03,12,Jayanagar,744,1033,2025-08-03 12:00:00,744,6,3,31,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,589.0,454.0,871.0,457.0,130.52585950684323,557.5512152777778
2025-08-03,13,Jayanagar,919,1079,2025-08-03 13:00:00,919,6,3,31,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,744.0,589.0,1169.0,595.6666666666666,145.11489700693554,557.5512152777778
2025-08-03,14,Jayanagar,955,1207,2025-08-03 14:00:00,955,6,3,31,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,919.0,744.0,1219.0,750.6666666666666,165.10097920161928,557.5512152777778
2025-08-03,15,Jayanagar,964,1012,2025-08-03 15:00:00,964,6,3,31,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,0,955.0,919.0,1136.0,872.6666666666666,112.87308507050531,557.5512152777778
2025-08-03,16,Jayanagar,1113,1039,2025-08-03 16:00:00,1113,6,3,31,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,964.0,955.0,1717.0,946.0,23.81176179958548,557.5512152777778
2025-08-03,17,Jayanagar,1174,1004,2025-08-03 17:00:00,1174,6,3,31,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,1113.0,964.0,1466.0,1010.6666666666666,88.73744042586272,557.5512152777778
2025-08-03,18,Jayanagar,1078,1004,2025-08-03 18:00:00,1078,6,3,31,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,0,1174.0,1113.0,1666.0,1083.6666666666667,108.0293170085488,557.5512152777778
2025-08-03,19,Jayanagar,949,816,2025-08-03 19:00:00,949,6,3,31,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0,1078.0,1174.0,1405.0,1121.6666666666667,48.583261863871684,557.5512152777778
2025-08-03,20,Jayanagar,715,723,2025-08-03 20:00:00,715,6,3,31,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,949.0,1078.0,1204.0,1067.0,112.90261290156306,557.5512152777778
2025-08-03,21,Jayanagar,580,508,2025-08-03 21:00:00,580,6,3,31,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,715.0,949.0,795.0,914.0,184.01358645491425,557.5512152777778
2025-08-03,22,Jayanagar,348,295,2025-08-03 22:00:00,348,6,3,31,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,580.0,715.0,388.0,748.0,186.70029459001987,557.5512152777778
2025-08-03,23,Jayanagar,26,149,2025-08-03 23:00:00,26,6,3,31,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,0,348.0,580.0,36.0,547.6666666666666,185.624172276494,557.5512152777778
2025-08-04,0,Jayanagar,0,0,2025-08-04 00:00:00,0,0,4,32,0,0.0,1.0,0.0,1.0,0,0,0,26.0,348.0,0.0,318.0,278.2157436235415,557.5512152777778
2025-08-04,1,Jayanagar,0,0,2025-08-04 01:00:00,0,0,4,32,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0.0,26.0,0.0,124.66666666666667,193.84873828151038,557.5512152777778
2025-08-04,2,Jayanagar,0,0,2025-08-04 02:00:00,0,0,4,32,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0.0,0.0,0.0,8.666666666666666,15.011106998935839,557.5512152777778
2025-08-04,3,Jayanagar,0,0,2025-08-04 03:00:00,0,0,4,32,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,557.5512152777778
2025-08-04,4,Jayanagar,9,6,2025-08-04 04:00:00,9,0,4,32,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,557.5512152777778
2025-08-04,5,Jayanagar,42,92,2025-08-04 05:00:00,42,0,4,32,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,9.0,0.0,0.0,3.0,5.196152422722707,557.5512152777778
2025-08-04,6,Jayanagar,109,130,2025-08-04 06:00:00,109,0,4,32,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,42.0,9.0,31.0,17.0,22.113344387499765,557.5512152777778
2025-08-04,7,Jayanagar,333,443,2025-08-04 07:00:00,333,0,4,32,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,1,109.0,42.0,162.0,53.333333333333336,50.95422782589784,557.5512152777778
2025-08-04,8,Jayanagar,786,1380,2025-08-04 08:00:00,786,0,4,32,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,1,333.0,109.0,195.0,161.33333333333334,152.39531926320277,557.5512152777778
2025-08-04,9,Jayanagar,846,2241,2025-08-04 09:00:00,846,0,4,32,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,1,786.0,333.0,328.0,409.3333333333333,344.8946699114579,557.5512152777778
2025-08-04,10,Jayanagar,713,1603,2025-08-04 10:00:00,713,0,4,32,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0,1,846.0,786.0,454.0,655.0,280.4692496513659,557.5512152777778
2025-08-04,11,Jayanagar,575,1004,2025-08-04 11:00:00,575,0,4,32,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,713.0,846.0,589.0,781.6666666666666,66.60580555277085,557.5512152777778
2025-08-04,12,Jayanagar,609,738,2025-08-04 12:00:00,609,0,4,32,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,575.0,713.0,744.0,711.3333333333334,135.50768735881195,557.5512152777778
2025-08-04,13,Jayanagar,654,695,2025-08-04 13:00:00,654,0,4,32,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,609.0,575.0,919.0,632.3333333333334,71.89807600578425,557.5512152777778
2025-08-04,14,Jayanagar,715,666,2025-08-04 14:00:00,715,0,4,32,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,654.0,609.0,955.0,612.6666666666666,39.62743157628982,557.5512152777778
2025-08-04,15,Jayanagar,884,604,2025-08-04 15:00:00,884,0,4,32,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,715.0,654.0,964.0,659.3333333333334,53.200877185752596,557.5512152777778
2025-08-04,16,Jayanagar,1664,828,2025-08-04 16:00:00,1664,0,4,32,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,884.0,715.0,1113.0,751.0,119.1511644928416,557.5512152777778
