Date;Hour;Station;Ridership
2025-09-01;0;Pattanagere;0
2025-09-01;1;Pattanagere;0
2025-09-01;2;Pattanagere;0
2025-09-01;3;Pattanagere;0
2025-09-01;4;Pattanagere;6
2025-09-01;5;Pattanagere;31
2025-09-01;6;Pattanagere;110
2025-09-01;7;Pattanagere;332
2025-09-01;8;Pattanagere;615
2025-09-01;9;Pattanagere;707
2025-09-01;10;Pattanagere;335
2025-09-01;11;Pattanagere;228
2025-09-01;12;Pattanagere;217
2025-09-01;13;Pattanagere;445
2025-09-01;14;Pattanagere;306
2025-09-01;15;Pattanagere;474
2025-09-01;16;Pattanagere;906
2025-09-01;17;Pattanagere;1061
2025-09-01;18;Pattanagere;532
2025-09-01;19;Pattanagere;354
2025-09-01;20;Pattanagere;144
2025-09-01;21;Pattanagere;73
2025-09-01;22;Pattanagere;24
2025-09-01;23;Pattanagere;0
2025-09-01;0;Pattandur Agrahara;3
2025-09-01;1;Pattandur Agrahara;0
2025-09-01;2;Pattandur Agrahara;0
2025-09-01;3;Pattandur Agrahara;0
2025-09-01;4;Pattandur Agrahara;1
2025-09-01;5;Pattandur Agrahara;15
2025-09-01;6;Pattandur Agrahara;37
2025-09-01;7;Pattandur Agrahara;101
2025-09-01;8;Pattandur Agrahara;173
2025-09-01;9;Pattandur Agrahara;215
2025-09-01;10;Pattandur Agrahara;229
2025-09-01;11;Pattandur Agrahara;268
2025-09-01;12;Pattandur Agrahara;355
2025-09-01;13;Pattandur Agrahara;458
2025-09-01;14;Pattandur Agrahara;532
2025-09-01;15;Pattandur Agrahara;1036
2025-09-01;16;Pattandur Agrahara;1636
2025-09-01;17;Pattandur Agrahara;2105
2025-09-01;18;Pattandur Agrahara;2102
2025-09-01;19;Pattandur Agrahara;2279
2025-09-01;20;Pattandur Agrahara;904
2025-09-01;21;Pattandur Agrahara;467
2025-09-01;22;Pattandur Agrahara;230
2025-09-01;23;Pattandur Agrahara;11
2025-09-01;0;Peenya;0
2025-09-01;1;Peenya;0
2025-09-01;2;Peenya;0
2025-09-01;3;Peenya;0
2025-09-01;4;Peenya;4
2025-09-01;5;Peenya;29
2025-09-01;6;Peenya;106
2025-09-01;7;Peenya;456
2025-09-01;8;Peenya;622
2025-09-01;9;Peenya;725
2025-09-01;10;Peenya;491
2025-09-01;11;Peenya;200
2025-09-01;12;Peenya;130
2025-09-01;13;Peenya;112
2025-09-01;14;Peenya;151
2025-09-01;15;Peenya;143
2025-09-01;16;Peenya;170
2025-09-01;17;Peenya;371
2025-09-01;18;Peenya;434
2025-09-01;19;Peenya;307
2025-09-01;20;Peenya;122
2025-09-01;21;Peenya;59
2025-09-01;22;Peenya;44
2025-09-01;23;Peenya;3
2025-09-01;0;Peenya Industry;0
2025-09-01;1;Peenya Industry;0
2025-09-01;2;Peenya Industry;0
2025-09-01;3;Peenya Industry;0
2025-09-01;4;Peenya Industry;3
2025-09-01;5;Peenya Industry;12
2025-09-01;6;Peenya Industry;44
2025-09-01;7;Peenya Industry;199
2025-09-01;8;Peenya Industry;308
2025-09-01;9;Peenya Industry;331
2025-09-01;10;Peenya Industry;218
2025-09-01;11;Peenya Industry;118
2025-09-01;12;Peenya Industry;92
2025-09-01;13;Peenya Industry;78
2025-09-01;14;Peenya Industry;77
2025-09-01;15;Peenya Industry;90
2025-09-01;16;Peenya Industry;82
2025-09-01;17;Peenya Industry;279
2025-09-01;18;Peenya Industry;365
2025-09-01;19;Peenya Industry;183
2025-09-01;20;Peenya Industry;44
2025-09-01;21;Peenya Industry;31
2025-09-01;22;Peenya Industry;21
2025-09-01;23;Peenya Industry;1
2025-09-01;0;Ragigudda;0
2025-09-01;1;Ragigudda;0
2025-09-01;2;Ragigudda;0
2025-09-01;3;Ragigudda;0
2025-09-01;4;Ragigudda;0
2025-09-01;5;Ragigudda;0
2025-09-01;6;Ragigudda;21
2025-09-01;7;Ragigudda;72
2025-09-01;8;Ragigudda;108
2025-09-01;9;Ragigudda;113
2025-09-01;10;Ragigudda;87
2025-09-01;11;Ragigudda;89
2025-09-01;12;Ragigudda;104
2025-09-01;13;Ragigudda;173
2025-09-01;14;Ragigudda;114
2025-09-01;15;Ragigudda;109
2025-09-01;16;Ragigudda;243
2025-09-01;17;Ragigudda;210
2025-09-01;18;Ragigudda;180
2025-09-01;19;Ragigudda;284
2025-09-01;20;Ragigudda;126
2025-09-01;21;Ragigudda;63
2025-09-01;22;Ragigudda;26
2025-09-01;23;Ragigudda;5
2025-09-01;0;Rajajinagar;0
2025-09-01;1;Rajajinagar;0
2025-09-01;2;Rajajinagar;0
2025-09-01;3;Rajajinagar;0
2025-09-01;4;Rajajinagar;18
2025-09-01;5;Rajajinagar;58
2025-09-01;6;Rajajinagar;193
2025-09-01;7;Rajajinagar;709
2025-09-01;8;Rajajinagar;1413
2025-09-01;9;Rajajinagar;1587
2025-09-01;10;Rajajinagar;972
2025-09-01;11;Rajajinagar;638
2025-09-01;12;Rajajinagar;512
2025-09-01;13;Rajajinagar;503
2025-09-01;14;Rajajinagar;446
2025-09-01;15;Rajajinagar;530
2025-09-01;16;Rajajinagar;551
2025-09-01;17;Rajajinagar;673
2025-09-01;18;Rajajinagar;679
2025-09-01;19;Rajajinagar;841
2025-09-01;20;Rajajinagar;470
2025-09-01;21;Rajajinagar;243
2025-09-01;22;Rajajinagar;112
2025-09-01;23;Rajajinagar;12
2025-09-01;0;Rajarajeshwari Nagar;0
2025-09-01;1;Rajarajeshwari Nagar;0
2025-09-01;2;Rajarajeshwari Nagar;0
2025-09-01;3;Rajarajeshwari Nagar;0
2025-09-01;4;Rajarajeshwari Nagar;1
2025-09-01;5;Rajarajeshwari Nagar;55
2025-09-01;6;Rajarajeshwari Nagar;188
2025-09-01;7;Rajarajeshwari Nagar;486
2025-09-01;8;Rajarajeshwari Nagar;948
2025-09-01;9;Rajarajeshwari Nagar;1050
2025-09-01;10;Rajarajeshwari Nagar;572
2025-09-01;11;Rajarajeshwari Nagar;292
2025-09-01;12;Rajarajeshwari Nagar;226
2025-09-01;13;Rajarajeshwari Nagar;260
2025-09-01;14;Rajarajeshwari Nagar;180
2025-09-01;15;Rajarajeshwari Nagar;224
2025-09-01;16;Rajarajeshwari Nagar;217
2025-09-01;17;Rajarajeshwari Nagar;373
2025-09-01;18;Rajarajeshwari Nagar;207
2025-09-01;19;Rajarajeshwari Nagar;368
2025-09-01;20;Rajarajeshwari Nagar;223
2025-09-01;21;Rajarajeshwari Nagar;147
2025-09-01;22;Rajarajeshwari Nagar;65
2025-09-01;23;Rajarajeshwari Nagar;5
2025-09-01;0;Rashtreeya Vidyalaya Road;0
2025-09-01;1;Rashtreeya Vidyalaya Road;0
2025-09-01;2;Rashtreeya Vidyalaya Road;0
2025-09-01;3;Rashtreeya Vidyalaya Road;0
2025-09-01;4;Rashtreeya Vidyalaya Road;5
2025-09-01;5;Rashtreeya Vidyalaya Road;39
2025-09-01;6;Rashtreeya Vidyalaya Road;256
2025-09-01;7;Rashtreeya Vidyalaya Road;383
2025-09-01;8;Rashtreeya Vidyalaya Road;708
2025-09-01;9;Rashtreeya Vidyalaya Road;736
2025-09-01;10;Rashtreeya Vidyalaya Road;531
2025-09-01;11;Rashtreeya Vidyalaya Road;385
2025-09-01;12;Rashtreeya Vidyalaya Road;407
2025-09-01;13;Rashtreeya Vidyalaya Road;411
2025-09-01;14;Rashtreeya Vidyalaya Road;438
2025-09-01;15;Rashtreeya Vidyalaya Road;371
2025-09-01;16;Rashtreeya Vidyalaya Road;584
2025-09-01;17;Rashtreeya Vidyalaya Road;731
2025-09-01;18;Rashtreeya Vidyalaya Road;862
2025-09-01;19;Rashtreeya Vidyalaya Road;1129
2025-09-01;20;Rashtreeya Vidyalaya Road;591
2025-09-01;21;Rashtreeya Vidyalaya Road;269
2025-09-01;22;Rashtreeya Vidyalaya Road;127
2025-09-01;23;Rashtreeya Vidyalaya Road;20
2025-09-01;0;Sandal Soap Factory;0
2025-09-01;1;Sandal Soap Factory;0
2025-09-01;2;Sandal Soap Factory;0
2025-09-01;3;Sandal Soap Factory;0
2025-09-01;4;Sandal Soap Factory;6
2025-09-01;5;Sandal Soap Factory;59
2025-09-01;6;Sandal Soap Factory;182
2025-09-01;7;Sandal Soap Factory;377
2025-09-01;8;Sandal Soap Factory;647
2025-09-01;9;Sandal Soap Factory;694
2025-09-01;10;Sandal Soap Factory;478
2025-09-01;11;Sandal Soap Factory;372
2025-09-01;12;Sandal Soap Factory;336
2025-09-01;13;Sandal Soap Factory;429
2025-09-01;14;Sandal Soap Factory;510
2025-09-01;15;Sandal Soap Factory;554
2025-09-01;16;Sandal Soap Factory;742
2025-09-01;17;Sandal Soap Factory;1125
2025-09-01;18;Sandal Soap Factory;1515
2025-09-01;19;Sandal Soap Factory;1325
2025-09-01;20;Sandal Soap Factory;788
2025-09-01;21;Sandal Soap Factory;403
2025-09-01;22;Sandal Soap Factory;387
2025-09-01;23;Sandal Soap Factory;42
2025-09-01;0;Seetharampalya;0
2025-09-01;1;Seetharampalya;0
2025-09-01;2;Seetharampalya;0
2025-09-01;3;Seetharampalya;0
2025-09-01;4;Seetharampalya;2
2025-09-01;5;Seetharampalya;22
2025-09-01;6;Seetharampalya;83
2025-09-01;7;Seetharampalya;213
2025-09-01;8;Seetharampalya;502
2025-09-01;9;Seetharampalya;559
2025-09-01;10;Seetharampalya;426
2025-09-01;11;Seetharampalya;237
2025-09-01;12;Seetharampalya;181
2025-09-01;13;Seetharampalya;236
2025-09-01;14;Seetharampalya;335
2025-09-01;15;Seetharampalya;553
2025-09-01;16;Seetharampalya;1203
2025-09-01;17;Seetharampalya;1460
2025-09-01;18;Seetharampalya;1198
2025-09-01;19;Seetharampalya;1340
2025-09-01;20;Seetharampalya;570
2025-09-01;21;Seetharampalya;343
2025-09-01;22;Seetharampalya;177
2025-09-01;23;Seetharampalya;6
2025-09-01;0;Silk Institute;0
2025-09-01;1;Silk Institute;0
2025-09-01;2;Silk Institute;0
2025-09-01;3;Silk Institute;0
2025-09-01;4;Silk Institute;10
2025-09-01;5;Silk Institute;56
2025-09-01;6;Silk Institute;176
2025-09-01;7;Silk Institute;532
2025-09-01;8;Silk Institute;851
2025-09-01;9;Silk Institute;1031
2025-09-01;10;Silk Institute;615
2025-09-01;11;Silk Institute;447
2025-09-01;12;Silk Institute;317
2025-09-01;13;Silk Institute;354
2025-09-01;14;Silk Institute;358
2025-09-01;15;Silk Institute;378
2025-09-01;16;Silk Institute;594
2025-09-01;17;Silk Institute;575
2025-09-01;18;Silk Institute;456
2025-09-01;19;Silk Institute;378
2025-09-01;20;Silk Institute;205
2025-09-01;21;Silk Institute;77
2025-09-01;22;Silk Institute;22
2025-09-01;23;Silk Institute;1
2025-09-01;0;Singasandra;0
2025-09-01;1;Singasandra;0
2025-09-01;2;Singasandra;0
2025-09-01;3;Singasandra;0
2025-09-01;4;Singasandra;0
2025-09-01;5;Singasandra;0
2025-09-01;6;Singasandra;12
2025-09-01;7;Singasandra;74
2025-09-01;8;Singasandra;144
2025-09-01;9;Singasandra;126
2025-09-01;10;Singasandra;113
2025-09-01;11;Singasandra;93
2025-09-01;12;Singasandra;75
2025-09-01;13;Singasandra;60
2025-09-01;14;Singasandra;58
2025-09-01;15;Singasandra;45
2025-09-01;16;Singasandra;55
2025-09-01;17;Singasandra;87
2025-09-01;18;Singasandra;98
2025-09-01;19;Singasandra;78
2025-09-01;20;Singasandra;59
2025-09-01;21;Singasandra;27
2025-09-01;22;Singasandra;6
2025-09-01;23;Singasandra;2
2025-09-01;0;Singayyanapalya;0
2025-09-01;1;Singayyanapalya;0
2025-09-01;2;Singayyanapalya;0
2025-09-01;3;Singayyanapalya;0
2025-09-01;4;Singayyanapalya;4
2025-09-01;5;Singayyanapalya;42
2025-09-01;6;Singayyanapalya;100
2025-09-01;7;Singayyanapalya;227
2025-09-01;8;Singayyanapalya;702
2025-09-01;9;Singayyanapalya;879
2025-09-01;10;Singayyanapalya;549
2025-09-01;11;Singayyanapalya;312
2025-09-01;12;Singayyanapalya;292
2025-09-01;13;Singayyanapalya;262
2025-09-01;14;Singayyanapalya;270
2025-09-01;15;Singayyanapalya;383
2025-09-01;16;Singayyanapalya;622
2025-09-01;17;Singayyanapalya;750
2025-09-01;18;Singayyanapalya;809
2025-09-01;19;Singayyanapalya;786
2025-09-01;20;Singayyanapalya;446
2025-09-01;21;Singayyanapalya;283
2025-09-01;22;Singayyanapalya;160
2025-09-01;23;Singayyanapalya;14
2025-09-01;0;Sir M. Visvesvaraya Stn., Central College;0
2025-09-01;1;Sir M. Visvesvaraya Stn., Central College;0
2025-09-01;2;Sir M. Visvesvaraya Stn., Central College;0
2025-09-01;3;Sir M. Visvesvaraya Stn., Central College;0
2025-09-01;4;Sir M. Visvesvaraya Stn., Central College;5
2025-09-01;5;Sir M. Visvesvaraya Stn., Central College;6
2025-09-01;6;Sir M. Visvesvaraya Stn., Central College;44
2025-09-01;7;Sir M. Visvesvaraya Stn., Central College;163
2025-09-01;8;Sir M. Visvesvaraya Stn., Central College;294
2025-09-01;9;Sir M. Visvesvaraya Stn., Central College;311
2025-09-01;10;Sir M. Visvesvaraya Stn., Central College;385
2025-09-01;11;Sir M. Visvesvaraya Stn., Central College;792
2025-09-01;12;Sir M. Visvesvaraya Stn., Central College;941
2025-09-01;13;Sir M. Visvesvaraya Stn., Central College;972
2025-09-01;14;Sir M. Visvesvaraya Stn., Central College;931
2025-09-01;15;Sir M. Visvesvaraya Stn., Central College;1085
2025-09-01;16;Sir M. Visvesvaraya Stn., Central College;1490
2025-09-01;17;Sir M. Visvesvaraya Stn., Central College;2396
2025-09-01;18;Sir M. Visvesvaraya Stn., Central College;2101
2025-09-01;19;Sir M. Visvesvaraya Stn., Central College;1732
2025-09-01;20;Sir M. Visvesvaraya Stn., Central College;824
2025-09-01;21;Sir M. Visvesvaraya Stn., Central College;302
2025-09-01;22;Sir M. Visvesvaraya Stn., Central College;91
2025-09-01;23;Sir M. Visvesvaraya Stn., Central College;11
2025-09-01;0;South End Circle;0
2025-09-01;1;South End Circle;0
2025-09-01;2;South End Circle;0
2025-09-01;3;South End Circle;0
2025-09-01;4;South End Circle;0
2025-09-01;5;South End Circle;28
2025-09-01;6;South End Circle;44
2025-09-01;7;South End Circle;241
2025-09-01;8;South End Circle;417
2025-09-01;9;South End Circle;418
2025-09-01;10;South End Circle;314
2025-09-01;11;South End Circle;294
2025-09-01;12;South End Circle;289
2025-09-01;13;South End Circle;613
2025-09-01;14;South End Circle;503
2025-09-01;15;South End Circle;938
2025-09-01;16;South End Circle;785
2025-09-01;17;South End Circle;857
2025-09-01;18;South End Circle;1078
2025-09-01;19;South End Circle;1536
2025-09-01;20;South End Circle;542
2025-09-01;21;South End Circle;230
2025-09-01;22;South End Circle;87
2025-09-01;23;South End Circle;10
2025-09-01;0;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-01;1;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-01;2;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-01;3;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-09-01;4;Sri Balagangadharanatha Swamiji Station, Hosahalli;4
2025-09-01;5;Sri Balagangadharanatha Swamiji Station, Hosahalli;60
2025-09-01;6;Sri Balagangadharanatha Swamiji Station, Hosahalli;229
2025-09-01;7;Sri Balagangadharanatha Swamiji Station, Hosahalli;823
2025-09-01;8;Sri Balagangadharanatha Swamiji Station, Hosahalli;1777
2025-09-01;9;Sri Balagangadharanatha Swamiji Station, Hosahalli;2331
2025-09-01;10;Sri Balagangadharanatha Swamiji Station, Hosahalli;1487
2025-09-01;11;Sri Balagangadharanatha Swamiji Station, Hosahalli;583
2025-09-01;12;Sri Balagangadharanatha Swamiji Station, Hosahalli;432
2025-09-01;13;Sri Balagangadharanatha Swamiji Station, Hosahalli;431
2025-09-01;14;Sri Balagangadharanatha Swamiji Station, Hosahalli;362
2025-09-01;15;Sri Balagangadharanatha Swamiji Station, Hosahalli;327
2025-09-01;16;Sri Balagangadharanatha Swamiji Station, Hosahalli;338
2025-09-01;17;Sri Balagangadharanatha Swamiji Station, Hosahalli;454
2025-09-01;18;Sri Balagangadharanatha Swamiji Station, Hosahalli;347
2025-09-01;19;Sri Balagangadharanatha Swamiji Station, Hosahalli;505
2025-09-01;20;Sri Balagangadharanatha Swamiji Station, Hosahalli;297
2025-09-01;21;Sri Balagangadharanatha Swamiji Station, Hosahalli;177
2025-09-01;22;Sri Balagangadharanatha Swamiji Station, Hosahalli;51
2025-09-01;23;Sri Balagangadharanatha Swamiji Station, Hosahalli;9
2025-09-01;0;Sri Sathya Sai Hospital;4
2025-09-01;1;Sri Sathya Sai Hospital;0
2025-09-01;2;Sri Sathya Sai Hospital;0
2025-09-01;3;Sri Sathya Sai Hospital;0
2025-09-01;4;Sri Sathya Sai Hospital;3
2025-09-01;5;Sri Sathya Sai Hospital;9
2025-09-01;6;Sri Sathya Sai Hospital;30
2025-09-01;7;Sri Sathya Sai Hospital;44
2025-09-01;8;Sri Sathya Sai Hospital;120
2025-09-01;9;Sri Sathya Sai Hospital;126
2025-09-01;10;Sri Sathya Sai Hospital;238
2025-09-01;11;Sri Sathya Sai Hospital;354
2025-09-01;12;Sri Sathya Sai Hospital;460
2025-09-01;13;Sri Sathya Sai Hospital;426
2025-09-01;14;Sri Sathya Sai Hospital;444
2025-09-01;15;Sri Sathya Sai Hospital;665
2025-09-01;16;Sri Sathya Sai Hospital;1398
2025-09-01;17;Sri Sathya Sai Hospital;1732
2025-09-01;18;Sri Sathya Sai Hospital;2006
2025-09-01;19;Sri Sathya Sai Hospital;1777
2025-09-01;20;Sri Sathya Sai Hospital;801
2025-09-01;21;Sri Sathya Sai Hospital;297
2025-09-01;22;Sri Sathya Sai Hospital;101
2025-09-01;23;Sri Sathya Sai Hospital;12
2025-09-01;0;Srirampura;0
2025-09-01;1;Srirampura;0
2025-09-01;2;Srirampura;0
2025-09-01;3;Srirampura;0
2025-09-01;4;Srirampura;3
2025-09-01;5;Srirampura;34
2025-09-01;6;Srirampura;118
2025-09-01;7;Srirampura;412
2025-09-01;8;Srirampura;838
2025-09-01;9;Srirampura;1014
2025-09-01;10;Srirampura;624
2025-09-01;11;Srirampura;317
2025-09-01;12;Srirampura;274
2025-09-01;13;Srirampura;237
2025-09-01;14;Srirampura;240
2025-09-01;15;Srirampura;236
2025-09-01;16;Srirampura;287
2025-09-01;17;Srirampura;331
2025-09-01;18;Srirampura;386
2025-09-01;19;Srirampura;423
2025-09-01;20;Srirampura;182
2025-09-01;21;Srirampura;112
2025-09-01;22;Srirampura;61
2025-09-01;23;Srirampura;7
2025-09-01;0;Swami Vivekananda Road;0
2025-09-01;1;Swami Vivekananda Road;0
2025-09-01;2;Swami Vivekananda Road;0
2025-09-01;3;Swami Vivekananda Road;0
2025-09-01;4;Swami Vivekananda Road;22
2025-09-01;5;Swami Vivekananda Road;44
2025-09-01;6;Swami Vivekananda Road;126
2025-09-01;7;Swami Vivekananda Road;434
2025-09-01;8;Swami Vivekananda Road;818
2025-09-01;9;Swami Vivekananda Road;891
2025-09-01;10;Swami Vivekananda Road;598
2025-09-01;11;Swami Vivekananda Road;381
2025-09-01;12;Swami Vivekananda Road;374
2025-09-01;13;Swami Vivekananda Road;329
2025-09-01;14;Swami Vivekananda Road;369
2025-09-01;15;Swami Vivekananda Road;567
2025-09-01;16;Swami Vivekananda Road;901
2025-09-01;17;Swami Vivekananda Road;1241
2025-09-01;18;Swami Vivekananda Road;1101
2025-09-01;19;Swami Vivekananda Road;1060
2025-09-01;20;Swami Vivekananda Road;530
2025-09-01;21;Swami Vivekananda Road;198
2025-09-01;22;Swami Vivekananda Road;101
2025-09-01;23;Swami Vivekananda Road;22
2025-09-01;0;Thalaghattapura;0
2025-09-01;1;Thalaghattapura;0
2025-09-01;2;Thalaghattapura;0
2025-09-01;3;Thalaghattapura;0
2025-09-01;4;Thalaghattapura;5
2025-09-01;5;Thalaghattapura;28
2025-09-01;6;Thalaghattapura;70
2025-09-01;7;Thalaghattapura;316
2025-09-01;8;Thalaghattapura;493
2025-09-01;9;Thalaghattapura;488
2025-09-01;10;Thalaghattapura;249
2025-09-01;11;Thalaghattapura;156
2025-09-01;12;Thalaghattapura;136
2025-09-01;13;Thalaghattapura;133
2025-09-01;14;Thalaghattapura;113
2025-09-01;15;Thalaghattapura;109
2025-09-01;16;Thalaghattapura;199
2025-09-01;17;Thalaghattapura;132
2025-09-01;18;Thalaghattapura;149
2025-09-01;19;Thalaghattapura;125
2025-09-01;20;Thalaghattapura;67
2025-09-01;21;Thalaghattapura;49
2025-09-01;22;Thalaghattapura;22
2025-09-01;23;Thalaghattapura;1
2025-09-01;0;Trinity;0
2025-09-01;1;Trinity;0
2025-09-01;2;Trinity;0
2025-09-01;3;Trinity;0
2025-09-01;4;Trinity;7
2025-09-01;5;Trinity;15
2025-09-01;6;Trinity;49
2025-09-01;7;Trinity;188
2025-09-01;8;Trinity;355
2025-09-01;9;Trinity;360
2025-09-01;10;Trinity;298
2025-09-01;11;Trinity;283
2025-09-01;12;Trinity;326
2025-09-01;13;Trinity;383
2025-09-01;14;Trinity;485
2025-09-01;15;Trinity;533
2025-09-01;16;Trinity;915
2025-09-01;17;Trinity;1890
2025-09-01;18;Trinity;3306
2025-09-01;19;Trinity;3469
2025-09-01;20;Trinity;1324
2025-09-01;21;Trinity;447
2025-09-01;22;Trinity;208
2025-09-01;23;Trinity;27
2025-09-01;0;Vajarahalli;0
2025-09-01;1;Vajarahalli;0
2025-09-01;2;Vajarahalli;0
2025-09-01;3;Vajarahalli;0
2025-09-01;4;Vajarahalli;8
2025-09-01;5;Vajarahalli;39
2025-09-01;6;Vajarahalli;101
2025-09-01;7;Vajarahalli;548
2025-09-01;8;Vajarahalli;840
2025-09-01;9;Vajarahalli;769
2025-09-01;10;Vajarahalli;442
2025-09-01;11;Vajarahalli;300
2025-09-01;12;Vajarahalli;255
2025-09-01;13;Vajarahalli;227
2025-09-01;14;Vajarahalli;188
2025-09-01;15;Vajarahalli;332
2025-09-01;16;Vajarahalli;276
2025-09-01;17;Vajarahalli;283
2025-09-01;18;Vajarahalli;257
2025-09-01;19;Vajarahalli;254
2025-09-01;20;Vajarahalli;110
2025-09-01;21;Vajarahalli;85
2025-09-01;22;Vajarahalli;58
2025-09-01;23;Vajarahalli;6
2025-09-01;0;Vijayanagar;0
2025-09-01;1;Vijayanagar;0
2025-09-01;2;Vijayanagar;0
2025-09-01;3;Vijayanagar;0
2025-09-01;4;Vijayanagar;12
2025-09-01;5;Vijayanagar;106
2025-09-01;6;Vijayanagar;255
2025-09-01;7;Vijayanagar;880
2025-09-01;8;Vijayanagar;1973
2025-09-01;9;Vijayanagar;2526
2025-09-01;10;Vijayanagar;1447
2025-09-01;11;Vijayanagar;668
2025-09-01;12;Vijayanagar;551
2025-09-01;13;Vijayanagar;516
2025-09-01;14;Vijayanagar;404
2025-09-01;15;Vijayanagar;377
2025-09-01;16;Vijayanagar;432
2025-09-01;17;Vijayanagar;430
2025-09-01;18;Vijayanagar;365
2025-09-01;19;Vijayanagar;508
2025-09-01;20;Vijayanagar;308
2025-09-01;21;Vijayanagar;215
2025-09-01;22;Vijayanagar;139
2025-09-01;23;Vijayanagar;18
2025-09-01;0;Whitefield (Kadugodi);0
2025-09-01;1;Whitefield (Kadugodi);0
2025-09-01;2;Whitefield (Kadugodi);0
2025-09-01;3;Whitefield (Kadugodi);0
2025-09-01;4;Whitefield (Kadugodi);10
2025-09-01;5;Whitefield (Kadugodi);109
2025-09-01;6;Whitefield (Kadugodi);345
2025-09-01;7;Whitefield (Kadugodi);869
2025-09-01;8;Whitefield (Kadugodi);1621
2025-09-01;9;Whitefield (Kadugodi);1692
2025-09-01;10;Whitefield (Kadugodi);1075
2025-09-01;11;Whitefield (Kadugodi);637
2025-09-01;12;Whitefield (Kadugodi);371
2025-09-01;13;Whitefield (Kadugodi);346
2025-09-01;14;Whitefield (Kadugodi);329
2025-09-01;15;Whitefield (Kadugodi);245
2025-09-01;16;Whitefield (Kadugodi);260
2025-09-01;17;Whitefield (Kadugodi);311
2025-09-01;18;Whitefield (Kadugodi);317
2025-09-01;19;Whitefield (Kadugodi);321
2025-09-01;20;Whitefield (Kadugodi);220
2025-09-01;21;Whitefield (Kadugodi);163
2025-09-01;22;Whitefield (Kadugodi);39
2025-09-01;23;Whitefield (Kadugodi);0
2025-09-01;0;Yelachenahalli;0
2025-09-01;1;Yelachenahalli;0
2025-09-01;2;Yelachenahalli;0
2025-09-01;3;Yelachenahalli;0
2025-09-01;4;Yelachenahalli;8
2025-09-01;5;Yelachenahalli;62
2025-09-01;6;Yelachenahalli;173
2025-09-01;7;Yelachenahalli;790
2025-09-01;8;Yelachenahalli;1717
2025-09-01;9;Yelachenahalli;1823
2025-09-01;10;Yelachenahalli;937
2025-09-01;11;Yelachenahalli;423
2025-09-01;12;Yelachenahalli;356
2025-09-01;13;Yelachenahalli;318
2025-09-01;14;Yelachenahalli;294
2025-09-01;15;Yelachenahalli;464
2025-09-01;16;Yelachenahalli;507
2025-09-01;17;Yelachenahalli;470
2025-09-01;18;Yelachenahalli;518
2025-09-01;19;Yelachenahalli;563
2025-09-01;20;Yelachenahalli;270
2025-09-01;21;Yelachenahalli;174
2025-09-01;22;Yelachenahalli;61
2025-09-01;23;Yelachenahalli;4
2025-09-01;0;Yeshwantpur;0
2025-09-01;1;Yeshwantpur;0
2025-09-01;2;Yeshwantpur;0
2025-09-01;3;Yeshwantpur;0
2025-09-01;4;Yeshwantpur;1162
2025-09-01;5;Yeshwantpur;1410
2025-09-01;6;Yeshwantpur;1149
2025-09-01;7;Yeshwantpur;1797
2025-09-01;8;Yeshwantpur;2118
2025-09-01;9;Yeshwantpur;1032
2025-09-01;10;Yeshwantpur;1426
2025-09-01;11;Yeshwantpur;623
2025-09-01;12;Yeshwantpur;1010
2025-09-01;13;Yeshwantpur;704
2025-09-01;14;Yeshwantpur;667
2025-09-01;15;Yeshwantpur;327
2025-09-01;16;Yeshwantpur;399
2025-09-01;17;Yeshwantpur;960
2025-09-01;18;Yeshwantpur;653
2025-09-01;19;Yeshwantpur;944
2025-09-01;20;Yeshwantpur;1361
2025-09-01;21;Yeshwantpur;854
2025-09-01;22;Yeshwantpur;230
2025-09-01;23;Yeshwantpur;88
2025-09-02;0;Attiguppe;0
2025-09-02;1;Attiguppe;0
2025-09-02;2;Attiguppe;0
2025-09-02;3;Attiguppe;0
2025-09-02;4;Attiguppe;3
2025-09-02;5;Attiguppe;57
2025-09-02;6;Attiguppe;207
2025-09-02;7;Attiguppe;761
2025-09-02;8;Attiguppe;1726
2025-09-02;9;Attiguppe;2007
2025-09-02;10;Attiguppe;1228
2025-09-02;11;Attiguppe;486
2025-09-02;12;Attiguppe;384
2025-09-02;13;Attiguppe;305
2025-09-02;14;Attiguppe;272
2025-09-02;15;Attiguppe;345
2025-09-02;16;Attiguppe;323
2025-09-02;17;Attiguppe;300
2025-09-02;18;Attiguppe;331
2025-09-02;19;Attiguppe;318
2025-09-02;20;Attiguppe;240
2025-09-02;21;Attiguppe;144
2025-09-02;22;Attiguppe;87
2025-09-02;23;Attiguppe;9
2025-09-02;0;BTM Layout;0
2025-09-02;1;BTM Layout;0
2025-09-02;2;BTM Layout;0
2025-09-02;3;BTM Layout;0
2025-09-02;4;BTM Layout;0
2025-09-02;5;BTM Layout;0
2025-09-02;6;BTM Layout;24
2025-09-02;7;BTM Layout;165
2025-09-02;8;BTM Layout;449
2025-09-02;9;BTM Layout;392
2025-09-02;10;BTM Layout;271
2025-09-02;11;BTM Layout;154
2025-09-02;12;BTM Layout;155
